original_proximity,filtered_proximity,slip,task_failure
735.6,735.67,0.0,0.0
736.54,735.66,0.0,0.0
735.92,735.66,0.0,0.0
736.2,735.66,0.0,0.0
735.44,735.66,0.0,0.0
736.83,735.65,0.0,0.0
734.97,735.65,0.0,0.0
736.4,735.64,0.0,0.0
734.75,735.64,0.0,0.0
734.7,735.63,0.0,0.0
735.76,735.63,0.0,0.0
735.77,735.62,0.0,0.0
736.2,735.62,0.0,0.0
735.34,735.62,0.0,0.0
735.01,735.62,0.0,0.0
735.6,735.62,0.0,0.0
734.91,735.62,0.0,0.0
735.52,735.63,0.0,0.0
735.56,735.64,0.0,0.0
735.59,735.65,0.0,0.0
735.3,735.66,0.0,0.0
736.65,735.67,0.0,0.0
735.33,735.69,0.0,0.0
735.79,735.7,0.0,0.0
735.83,735.72,0.0,0.0
734.92,735.73,0.0,0.0
736.9,735.75,0.0,0.0
736.68,735.76,0.0,0.0
735.82,735.78,0.0,0.0
736.21,735.79,0.0,0.0
735.06,735.8,0.0,0.0
735.88,735.81,0.0,0.0
735.9,735.82,0.0,0.0
736.23,735.83,0.0,0.0
735.32,735.84,0.0,0.0
736.24,735.85,0.0,0.0
735.4,735.86,0.0,0.0
735.49,735.87,0.0,0.0
735.56,735.88,0.0,0.0
734.63,735.89,0.0,0.0
736.38,735.9,0.0,0.0
735.82,735.92,0.0,0.0
736.67,735.93,0.0,0.0
736.52,735.94,0.0,0.0
736.22,735.95,0.0,0.0
734.81,735.95,0.0,0.0
736.3,735.95,0.0,0.0
735.97,735.95,0.0,0.0
736.71,735.95,0.0,0.0
736.66,735.95,0.0,0.0
735.9,735.94,0.0,0.0
736.23,735.93,0.0,0.0
735.97,735.92,0.0,0.0
736.44,735.91,0.0,0.0
736.96,735.9,0.0,0.0
734.62,735.89,0.0,0.0
736.78,735.87,0.0,0.0
734.44,735.86,0.0,0.0
735.32,735.84,0.0,0.0
735.48,735.82,0.0,0.0
735.91,735.8,0.0,0.0
735.32,735.78,0.0,0.0
734.19,735.75,0.0,0.0
735.23,735.73,0.0,0.0
736.29,735.71,0.0,0.0
736.5,735.68,0.0,0.0
736.81,735.66,0.0,0.0
735.84,735.63,0.0,0.0
737.92,735.6,0.0,0.0
734.07,735.57,0.0,0.0
737.27,735.55,0.0,0.0
733.5,735.52,0.0,0.0
734.91,735.5,0.0,0.0
737.09,735.48,0.0,0.0
734.4,735.45,0.0,0.0
736.11,735.43,0.0,0.0
734.33,735.4,0.0,0.0
734.88,735.38,0.0,0.0
734.53,735.35,0.0,0.0
735.58,735.32,0.0,0.0
734.89,735.3,0.0,0.0
734.85,735.27,0.0,0.0
734.99,735.25,0.0,0.0
735.71,735.23,0.0,0.0
734.7,735.21,0.0,0.0
736.03,735.2,0.0,0.0
735.73,735.19,0.0,0.0
736.06,735.18,0.0,0.0
734.88,735.17,0.0,0.0
735.53,735.17,0.0,0.0
734.73,735.17,0.0,0.0
734.59,735.16,0.0,0.0
735.97,735.16,0.0,0.0
734.49,735.16,0.0,0.0
733.61,735.16,0.0,0.0
734.47,735.16,0.0,0.0
735.45,735.16,0.0,0.0
736.49,735.17,0.0,0.0
736.3,735.18,0.0,0.0
735.64,735.19,0.0,0.0
733.84,735.2,0.0,0.0
734.17,735.21,0.0,0.0
734.45,735.23,0.0,0.0
735.98,735.25,0.0,0.0
735.32,735.27,0.0,0.0
735.28,735.29,0.0,0.0
735.86,735.31,0.0,0.0
735.57,735.33,0.0,0.0
734.5,735.35,0.0,0.0
734.83,735.36,0.0,0.0
735.76,735.38,0.0,0.0
735.33,735.39,0.0,0.0
736.56,735.4,0.0,0.0
736.76,735.41,0.0,0.0
736.0,735.42,0.0,0.0
735.46,735.43,0.0,0.0
734.51,735.44,0.0,0.0
736.05,735.45,0.0,0.0
734.89,735.45,0.0,0.0
735.56,735.46,0.0,0.0
734.24,735.48,0.0,0.0
735.58,735.49,0.0,0.0
735.01,735.5,0.0,0.0
735.58,735.52,0.0,0.0
735.51,735.54,0.0,0.0
735.21,735.56,0.0,0.0
735.16,735.58,0.0,0.0
735.72,735.6,0.0,0.0
735.1,735.62,0.0,0.0
736.0,735.65,0.0,0.0
736.08,735.67,0.0,0.0
737.49,735.69,0.0,0.0
735.2,735.71,0.0,0.0
735.38,735.73,0.0,0.0
735.07,735.74,0.0,0.0
736.35,735.76,0.0,0.0
736.33,735.76,0.0,0.0
736.41,735.77,0.0,0.0
736.9,735.77,0.0,0.0
735.79,735.76,0.0,0.0
735.52,735.76,0.0,0.0
735.58,735.75,0.0,0.0
735.01,735.74,0.0,0.0
736.17,735.73,0.0,0.0
736.11,735.71,0.0,0.0
735.28,735.69,0.0,0.0
735.17,735.68,0.0,0.0
735.38,735.66,0.0,0.0
735.25,735.64,0.0,0.0
734.67,735.62,0.0,0.0
734.74,735.6,0.0,0.0
736.81,735.58,0.0,0.0
735.46,735.57,0.0,0.0
736.25,735.57,0.0,0.0
735.96,735.6,0.0,0.0
735.54,735.64,0.0,0.0
735.84,735.71,0.0,0.0
736.21,735.81,0.0,0.0
735.37,735.94,0.0,0.0
735.59,736.1,0.0,0.0
734.71,736.29,0.0,0.0
735.3,736.51,0.0,0.0
734.37,736.76,0.0,0.0
735.96,737.03,0.0,0.0
734.29,737.32,0.0,0.0
735.74,737.64,0.0,0.0
734.66,737.97,0.0,0.0
736.25,738.31,0.0,0.0
734.82,738.66,0.0,0.0
739.57,739.01,0.0,0.0
752.02,739.36,0.0,0.0
740.18,739.7,0.0,0.0
745.01,740.02,0.0,0.0
742.03,740.34,0.0,0.0
743.84,740.63,0.0,0.0
742.38,740.89,0.0,0.0
742.37,741.12,0.0,0.0
742.14,741.32,0.0,0.0
741.67,741.49,0.0,0.0
742.47,741.61,0.0,0.0
741.74,741.7,0.0,0.0
742.48,741.74,0.0,0.0
742.91,741.75,0.0,0.0
741.29,741.73,0.0,0.0
742.06,741.68,0.0,0.0
741.54,741.6,0.0,0.0
741.59,741.5,0.0,0.0
741.19,741.39,0.0,0.0
741.36,741.27,0.0,0.0
742.28,741.14,0.0,0.0
741.23,741.02,0.0,0.0
740.26,740.9,0.0,0.0
741.21,740.79,0.0,0.0
739.34,740.69,0.0,0.0
737.09,740.59,0.0,0.0
741.78,740.5,0.0,0.0
739.37,740.42,0.0,0.0
739.18,740.34,0.0,0.0
740.75,740.26,0.0,0.0
739.55,740.19,0.0,0.0
739.78,740.12,0.0,0.0
739.93,740.06,0.0,0.0
739.51,740.0,0.0,0.0
740.61,739.95,0.0,0.0
740.43,739.89,0.0,0.0
741.31,739.84,0.0,0.0
739.47,739.79,0.0,0.0
739.44,739.73,0.0,0.0
740.49,739.68,0.0,0.0
739.76,739.62,0.0,0.0
740.08,739.57,0.0,0.0
738.99,739.51,0.0,0.0
739.28,739.45,0.0,0.0
739.09,739.38,0.0,0.0
739.33,739.31,0.0,0.0
739.67,739.24,0.0,0.0
738.31,739.17,0.0,0.0
739.51,739.1,0.0,0.0
737.99,739.03,0.0,0.0
738.41,738.96,0.0,0.0
738.1,738.89,0.0,0.0
738.43,738.83,0.0,0.0
738.48,738.78,0.0,0.0
739.29,738.72,0.0,0.0
739.08,738.67,0.0,0.0
739.05,738.62,0.0,0.0
739.71,738.58,0.0,0.0
737.51,738.53,0.0,0.0
737.68,738.49,0.0,0.0
737.45,738.45,0.0,0.0
738.18,738.4,0.0,0.0
738.66,738.36,0.0,0.0
738.39,738.32,0.0,0.0
739.21,738.27,0.0,0.0
738.15,738.23,0.0,0.0
738.46,738.19,0.0,0.0
739.07,738.14,0.0,0.0
738.2,738.1,0.0,0.0
738.68,738.05,0.0,0.0
737.28,738.0,0.0,0.0
736.96,737.95,0.0,0.0
736.68,737.9,0.0,0.0
738.31,737.85,0.0,0.0
737.75,737.8,0.0,0.0
736.67,737.76,0.0,0.0
737.6,737.71,0.0,0.0
737.91,737.67,0.0,0.0
738.48,737.63,0.0,0.0
737.57,737.59,0.0,0.0
738.09,737.54,0.0,0.0
737.71,737.5,0.0,0.0
737.2,737.46,0.0,0.0
737.27,737.42,0.0,0.0
735.96,737.39,0.0,0.0
737.28,737.35,0.0,0.0
737.22,737.31,0.0,0.0
737.12,737.27,0.0,0.0
737.44,737.23,0.0,0.0
737.92,737.19,0.0,0.0
737.86,737.14,0.0,0.0
736.69,737.1,0.0,0.0
737.81,737.05,0.0,0.0
736.76,737.0,0.0,0.0
736.79,736.95,0.0,0.0
737.18,736.91,0.0,0.0
736.06,736.86,0.0,0.0
736.35,736.81,0.0,0.0
737.24,736.77,0.0,0.0
736.79,736.73,0.0,0.0
736.03,736.69,0.0,0.0
736.48,736.66,0.0,0.0
735.9,736.63,0.0,0.0
736.76,736.6,0.0,0.0
736.14,736.57,0.0,0.0
736.63,736.54,0.0,0.0
736.88,736.52,0.0,0.0
735.68,736.49,0.0,0.0
735.95,736.47,0.0,0.0
736.71,736.45,0.0,0.0
737.22,736.42,0.0,0.0
736.52,736.4,0.0,0.0
736.12,736.37,0.0,0.0
736.18,736.34,0.0,0.0
736.58,736.31,0.0,0.0
737.33,736.27,0.0,0.0
736.62,736.24,0.0,0.0
736.35,736.2,0.0,0.0
736.22,736.15,0.0,0.0
736.31,736.11,0.0,0.0
735.35,736.07,0.0,0.0
737.14,736.02,0.0,0.0
735.75,735.97,0.0,0.0
734.89,735.93,0.0,0.0
735.48,735.89,0.0,0.0
735.35,735.85,0.0,0.0
735.31,735.81,0.0,0.0
734.8,735.77,0.0,0.0
735.72,735.74,0.0,0.0
735.39,735.71,0.0,0.0
735.61,735.68,0.0,0.0
736.02,735.66,0.0,0.0
736.36,735.64,0.0,0.0
735.64,735.62,0.0,0.0
735.35,735.6,0.0,0.0
735.35,735.59,0.0,0.0
735.17,735.57,0.0,0.0
735.86,735.56,0.0,0.0
736.53,735.55,0.0,0.0
735.02,735.54,0.0,0.0
736.05,735.53,0.0,0.0
735.49,735.53,0.0,0.0
735.6,735.52,0.0,0.0
735.65,735.51,0.0,0.0
735.74,735.51,0.0,0.0
735.17,735.5,0.0,0.0
736.88,735.5,0.0,0.0
730.75,735.5,0.0,0.0
734.15,735.0,0.0,0.0
734.09,734.98,0.0,0.0
734.67,734.97,0.0,0.0
735.06,734.95,0.0,0.0
735.57,734.94,0.0,0.0
734.62,734.93,0.0,0.0
735.45,734.92,0.0,0.0
734.25,734.91,0.0,0.0
735.04,734.91,0.0,0.0
734.03,734.9,0.0,0.0
734.46,734.9,0.0,0.0
735.0,734.91,0.0,0.0
735.51,734.92,0.0,0.0
734.33,734.94,0.0,0.0
734.82,734.96,0.0,0.0
735.03,734.99,0.0,0.0
734.49,735.02,0.0,0.0
734.68,735.05,0.0,0.0
736.39,735.09,0.0,0.0
734.43,735.13,0.0,0.0
735.59,735.17,0.0,0.0
734.67,735.21,0.0,0.0
735.38,735.25,0.0,0.0
734.87,735.3,0.0,0.0
735.28,735.34,0.0,0.0
735.0,735.38,0.0,0.0
736.74,735.41,0.0,0.0
735.61,735.45,0.0,0.0
735.5,735.48,0.0,0.0
737.14,735.51,0.0,0.0
735.86,735.54,0.0,0.0
736.29,735.57,0.0,0.0
734.68,735.59,0.0,0.0
734.71,735.62,0.0,0.0
735.24,735.64,0.0,0.0
735.8,735.66,0.0,0.0
736.64,735.68,0.0,0.0
735.34,735.7,0.0,0.0
735.54,735.71,0.0,0.0
734.98,735.73,0.0,0.0
735.45,735.75,0.0,0.0
736.09,735.76,0.0,0.0
736.22,735.77,0.0,0.0
736.25,735.77,0.0,0.0
735.23,735.78,0.0,0.0
735.53,735.78,0.0,0.0
736.14,735.77,0.0,0.0
736.33,735.77,0.0,0.0
736.23,735.76,0.0,0.0
734.86,735.76,0.0,0.0
736.19,735.75,0.0,0.0
736.33,735.74,0.0,0.0
737.42,735.72,0.0,0.0
735.12,735.71,0.0,0.0
736.76,735.69,0.0,0.0
735.39,735.67,0.0,0.0
735.42,735.65,0.0,0.0
733.88,735.63,0.0,0.0
733.28,735.6,0.0,0.0
737.08,735.58,0.0,0.0
735.01,735.56,0.0,0.0
735.79,735.54,0.0,0.0
735.0,735.52,0.0,0.0
735.62,735.5,0.0,0.0
735.79,735.49,0.0,0.0
735.54,735.47,0.0,0.0
735.81,735.46,0.0,0.0
736.48,735.45,0.0,0.0
734.68,735.45,0.0,0.0
735.93,735.44,0.0,0.0
734.95,735.44,0.0,0.0
735.5,735.45,0.0,0.0
735.47,735.45,0.0,0.0
735.62,735.46,0.0,0.0
735.1,735.47,0.0,0.0
734.35,735.48,0.0,0.0
735.66,735.49,0.0,0.0
735.37,735.5,0.0,0.0
735.44,735.5,0.0,0.0
735.52,735.51,0.0,0.0
735.33,735.52,0.0,0.0
736.25,735.53,0.0,0.0
735.21,735.53,0.0,0.0
736.42,735.54,0.0,0.0
734.71,735.55,0.0,0.0
736.19,735.55,0.0,0.0
735.89,735.56,0.0,0.0
736.05,735.56,0.0,0.0
735.22,735.57,0.0,0.0
735.69,735.57,0.0,0.0
735.45,735.57,0.0,0.0
735.68,735.56,0.0,0.0
735.88,735.56,0.0,0.0
735.67,735.55,0.0,0.0
735.71,735.53,0.0,0.0
734.58,735.52,0.0,0.0
735.18,735.5,0.0,0.0
736.01,735.48,0.0,0.0
735.23,735.46,0.0,0.0
735.29,735.43,0.0,0.0
735.09,735.41,0.0,0.0
736.05,735.39,0.0,0.0
735.67,735.36,0.0,0.0
735.18,735.34,0.0,0.0
735.7,735.31,0.0,0.0
735.84,735.29,0.0,0.0
735.29,735.26,0.0,0.0
734.36,735.24,0.0,0.0
734.94,735.22,0.0,0.0
735.28,735.19,0.0,0.0
734.75,735.17,0.0,0.0
735.07,735.16,0.0,0.0
735.42,735.14,0.0,0.0
734.34,735.13,0.0,0.0
735.45,735.11,0.0,0.0
734.24,735.11,0.0,0.0
735.0,735.1,0.0,0.0
736.24,735.11,0.0,0.0
735.38,735.11,0.0,0.0
735.44,735.12,0.0,0.0
734.53,735.13,0.0,0.0
733.39,735.15,0.0,0.0
734.62,735.16,0.0,0.0
735.02,735.18,0.0,0.0
735.88,735.2,0.0,0.0
736.68,735.22,0.0,0.0
735.01,735.25,0.0,0.0
735.06,735.27,0.0,0.0
734.6,735.29,0.0,0.0
734.92,735.31,0.0,0.0
736.19,735.33,0.0,0.0
735.87,735.35,0.0,0.0
736.59,735.37,0.0,0.0
735.29,735.39,0.0,0.0
735.92,735.41,0.0,0.0
735.08,735.43,0.0,0.0
734.88,735.44,0.0,0.0
735.11,735.45,0.0,0.0
734.62,735.46,0.0,0.0
735.09,735.47,0.0,0.0
735.97,735.48,0.0,0.0
736.28,735.48,0.0,0.0
735.75,735.48,0.0,0.0
734.41,735.47,0.0,0.0
736.72,735.47,0.0,0.0
735.57,735.46,0.0,0.0
735.27,735.45,0.0,0.0
735.58,735.44,0.0,0.0
736.12,735.42,0.0,0.0
735.05,735.4,0.0,0.0
735.9,735.38,0.0,0.0
734.86,735.36,0.0,0.0
735.17,735.33,0.0,0.0
735.59,735.3,0.0,0.0
734.64,735.27,0.0,0.0
735.04,735.24,0.0,0.0
736.16,735.21,0.0,0.0
735.58,735.18,0.0,0.0
735.3,735.15,0.0,0.0
734.39,735.12,0.0,0.0
735.28,735.09,0.0,0.0
733.47,735.06,0.0,0.0
735.72,735.04,0.0,0.0
734.48,735.01,0.0,0.0
735.9,735.0,0.0,0.0
734.05,734.98,0.0,0.0
734.93,734.97,0.0,0.0
734.69,734.96,0.0,0.0
734.42,734.96,0.0,0.0
734.45,734.96,0.0,0.0
735.52,734.95,0.0,0.0
735.53,734.95,0.0,0.0
734.82,734.95,0.0,0.0
734.79,734.95,0.0,0.0
735.01,734.95,0.0,0.0
734.55,734.94,0.0,0.0
735.95,734.93,0.0,0.0
734.18,734.92,0.0,0.0
736.4,734.91,0.0,0.0
735.13,734.9,0.0,0.0
732.69,734.88,0.0,0.0
737.52,734.86,0.0,0.0
734.33,734.84,0.0,0.0
735.54,734.82,0.0,0.0
733.66,734.8,0.0,0.0
735.71,734.78,0.0,0.0
734.82,734.76,0.0,0.0
734.16,734.74,0.0,0.0
734.21,734.73,0.0,0.0
733.85,734.72,0.0,0.0
734.08,734.71,0.0,0.0
734.27,734.71,0.0,0.0
734.95,734.71,0.0,0.0
734.77,734.72,0.0,0.0
733.37,734.73,0.0,0.0
734.7,734.74,0.0,0.0
734.25,734.76,0.0,0.0
736.03,734.78,0.0,0.0
734.96,734.8,0.0,0.0
735.11,734.83,0.0,0.0
735.59,734.86,0.0,0.0
734.29,734.88,0.0,0.0
735.6,734.91,0.0,0.0
734.45,734.94,0.0,0.0
735.65,734.96,0.0,0.0
735.44,734.99,0.0,0.0
734.98,735.0,0.0,0.0
734.25,735.02,0.0,0.0
734.95,735.03,0.0,0.0
736.41,735.04,0.0,0.0
735.02,735.05,0.0,0.0
734.96,735.06,0.0,0.0
734.3,735.06,0.0,0.0
734.91,735.07,0.0,0.0
734.72,735.07,0.0,0.0
735.47,735.07,0.0,0.0
735.94,735.08,0.0,0.0
735.46,735.08,0.0,0.0
734.38,735.09,0.0,0.0
734.91,735.1,0.0,0.0
734.71,735.1,0.0,0.0
733.9,735.1,0.0,0.0
735.36,735.1,0.0,0.0
735.28,735.1,0.0,0.0
735.75,735.1,0.0,0.0
735.55,735.09,0.0,0.0
734.69,735.09,0.0,0.0
734.95,735.08,0.0,0.0
735.7,735.06,0.0,0.0
736.29,735.05,0.0,0.0
735.35,735.04,0.0,0.0
735.34,735.02,0.0,0.0
735.04,735.0,0.0,0.0
735.05,734.99,0.0,0.0
734.45,734.97,0.0,0.0
734.26,734.95,0.0,0.0
735.03,734.93,0.0,0.0
734.49,734.92,0.0,0.0
734.13,734.9,0.0,0.0
734.27,734.89,0.0,0.0
734.34,734.88,0.0,0.0
734.62,734.87,0.0,0.0
734.78,734.86,0.0,0.0
735.39,734.86,0.0,0.0
735.47,734.86,0.0,0.0
735.24,734.86,0.0,0.0
735.45,734.87,0.0,0.0
734.61,734.87,0.0,0.0
734.81,734.88,0.0,0.0
733.86,734.89,0.0,0.0
734.69,734.9,0.0,0.0
735.6,734.92,0.0,0.0
734.57,734.93,0.0,0.0
735.52,734.94,0.0,0.0
735.27,734.94,0.0,0.0
734.92,734.95,0.0,0.0
735.09,734.95,0.0,0.0
735.3,734.95,0.0,0.0
734.81,734.95,0.0,0.0
734.45,734.95,0.0,0.0
735.58,734.95,0.0,0.0
734.15,734.94,0.0,0.0
734.93,734.94,0.0,0.0
734.87,734.94,0.0,0.0
736.05,734.94,0.0,0.0
734.83,734.94,0.0,0.0
733.7,734.94,0.0,0.0
735.06,734.95,0.0,0.0
734.99,734.95,0.0,0.0
735.25,734.96,0.0,0.0
735.41,734.97,0.0,0.0
734.6,734.99,0.0,0.0
734.27,735.01,0.0,0.0
734.93,735.03,0.0,0.0
735.35,735.05,0.0,0.0
734.69,735.08,0.0,0.0
734.96,735.11,0.0,0.0
734.04,735.15,0.0,0.0
736.84,735.18,0.0,0.0
734.98,735.22,0.0,0.0
735.31,735.25,0.0,0.0
734.66,735.29,0.0,0.0
735.64,735.33,0.0,0.0
735.28,735.37,0.0,0.0
736.1,735.41,0.0,0.0
735.89,735.44,0.0,0.0
735.29,735.47,0.0,0.0
735.41,735.5,0.0,0.0
736.01,735.52,0.0,0.0
734.83,735.55,0.0,0.0
736.75,735.56,0.0,0.0
735.28,735.58,0.0,0.0
736.52,735.58,0.0,0.0
735.29,735.59,0.0,0.0
736.45,735.59,0.0,0.0
734.06,735.59,0.0,0.0
736.54,735.58,0.0,0.0
735.62,735.57,0.0,0.0
735.98,735.56,0.0,0.0
734.78,735.55,0.0,0.0
737.12,735.53,0.0,0.0
734.64,735.52,0.0,0.0
733.0,735.5,0.0,0.0
737.95,735.49,0.0,0.0
733.8,735.48,0.0,0.0
735.75,735.46,0.0,0.0
737.17,735.45,0.0,0.0
732.67,735.45,0.0,0.0
737.96,735.44,0.0,0.0
734.41,735.21,0.0,0.0
734.88,735.21,0.0,0.0
734.1,735.2,0.0,0.0
736.39,735.2,0.0,0.0
735.25,735.2,0.0,0.0
735.65,735.2,0.0,0.0
735.47,735.2,0.0,0.0
734.97,735.2,0.0,0.0
735.71,735.2,0.0,0.0
733.65,735.2,0.0,0.0
734.74,735.19,0.0,0.0
735.7,735.19,0.0,0.0
735.65,735.19,0.0,0.0
735.57,735.19,0.0,0.0
735.01,735.19,0.0,0.0
736.22,735.18,0.0,0.0
735.17,735.18,0.0,0.0
735.01,735.18,0.0,0.0
734.42,735.17,0.0,0.0
735.69,735.17,0.0,0.0
734.71,735.16,0.0,0.0
735.48,735.16,0.0,0.0
734.16,735.15,0.0,0.0
735.65,735.15,0.0,0.0
735.07,735.15,0.0,0.0
735.77,735.15,0.0,0.0
733.07,735.15,0.0,0.0
735.71,735.15,0.0,0.0
736.05,735.15,0.0,0.0
736.07,735.14,0.0,0.0
734.48,735.14,0.0,0.0
735.11,735.14,0.0,0.0
735.8,735.14,0.0,0.0
734.09,735.14,0.0,0.0
734.89,735.14,0.0,0.0
734.63,735.14,0.0,0.0
735.29,735.14,0.0,0.0
735.11,735.14,0.0,0.0
735.83,735.14,0.0,0.0
735.59,735.13,0.0,0.0
735.65,735.13,0.0,0.0
736.31,735.12,0.0,0.0
734.16,735.11,0.0,0.0
735.14,735.1,0.0,0.0
734.31,735.09,0.0,0.0
734.43,735.08,0.0,0.0
734.63,735.07,0.0,0.0
734.67,735.05,0.0,0.0
735.45,735.04,0.0,0.0
735.75,735.03,0.0,0.0
736.01,735.02,0.0,0.0
735.06,735.01,0.0,0.0
735.44,735.0,0.0,0.0
734.38,734.99,0.0,0.0
734.28,734.98,0.0,0.0
734.64,734.97,0.0,0.0
734.15,734.96,0.0,0.0
734.87,734.95,0.0,0.0
735.01,734.95,0.0,0.0
735.93,734.94,0.0,0.0
735.25,734.94,0.0,0.0
735.22,734.93,0.0,0.0
733.44,734.93,0.0,0.0
735.11,734.92,0.0,0.0
735.08,734.92,0.0,0.0
734.92,734.91,0.0,0.0
735.56,734.9,0.0,0.0
734.59,734.9,0.0,0.0
734.34,734.89,0.0,0.0
735.43,734.89,0.0,0.0
735.87,734.89,0.0,0.0
735.74,734.9,0.0,0.0
733.26,734.9,0.0,0.0
734.74,734.91,0.0,0.0
734.62,734.91,0.0,0.0
735.42,734.92,0.0,0.0
734.94,734.93,0.0,0.0
733.74,734.94,0.0,0.0
734.01,734.95,0.0,0.0
735.13,734.97,0.0,0.0
735.43,734.99,0.0,0.0
734.42,735.01,0.0,0.0
735.31,735.03,0.0,0.0
736.24,735.05,0.0,0.0
734.97,735.07,0.0,0.0
735.66,735.09,0.0,0.0
734.47,735.12,0.0,0.0
735.98,735.14,0.0,0.0
734.91,735.16,0.0,0.0
734.65,735.18,0.0,0.0
736.26,735.21,0.0,0.0
734.12,735.23,0.0,0.0
735.69,735.25,0.0,0.0
735.68,735.27,0.0,0.0
735.22,735.29,0.0,0.0
735.39,735.31,0.0,0.0
734.65,735.33,0.0,0.0
735.39,735.34,0.0,0.0
735.53,735.36,0.0,0.0
736.13,735.38,0.0,0.0
734.48,735.39,0.0,0.0
735.84,735.41,0.0,0.0
735.31,735.43,0.0,0.0
735.07,735.45,0.0,0.0
734.08,735.47,0.0,0.0
736.8,735.49,0.0,0.0
736.72,735.51,0.0,0.0
735.24,735.53,0.0,0.0
735.14,735.55,0.0,0.0
736.13,735.57,0.0,0.0
734.6,735.6,0.0,0.0
736.93,735.62,0.0,0.0
735.02,735.64,0.0,0.0
736.01,735.66,0.0,0.0
735.47,735.68,0.0,0.0
735.27,735.7,0.0,0.0
735.66,735.73,0.0,0.0
736.04,735.75,0.0,0.0
735.58,735.77,0.0,0.0
735.96,735.79,0.0,0.0
735.97,735.8,0.0,0.0
735.83,735.82,0.0,0.0
736.26,735.84,0.0,0.0
735.48,735.85,0.0,0.0
735.05,735.86,0.0,0.0
736.31,735.88,0.0,0.0
736.1,735.89,0.0,0.0
737.36,735.9,0.0,0.0
735.06,735.91,0.0,0.0
735.95,735.91,0.0,0.0
736.21,735.92,0.0,0.0
736.49,735.92,0.0,0.0
736.06,735.92,0.0,0.0
735.29,735.92,0.0,0.0
736.31,735.91,0.0,0.0
735.1,735.91,0.0,0.0
734.93,735.9,0.0,0.0
736.94,735.89,0.0,0.0
735.65,735.88,0.0,0.0
736.5,735.86,0.0,0.0
736.15,735.84,0.0,0.0
735.89,735.82,0.0,0.0
735.69,735.8,0.0,0.0
736.02,735.77,0.0,0.0
735.37,735.75,0.0,0.0
736.46,735.72,0.0,0.0
734.53,735.69,0.0,0.0
735.94,735.66,0.0,0.0
734.27,735.64,0.0,0.0
737.29,735.61,0.0,0.0
736.06,735.58,0.0,0.0
736.38,735.55,0.0,0.0
735.57,735.53,0.0,0.0
734.5,735.5,0.0,0.0
734.33,735.47,0.0,0.0
734.15,735.45,0.0,0.0
736.08,735.43,0.0,0.0
734.65,735.41,0.0,0.0
736.57,735.39,0.0,0.0
734.89,735.37,0.0,0.0
735.39,735.36,0.0,0.0
735.45,735.34,0.0,0.0
735.31,735.33,0.0,0.0
736.2,735.32,0.0,0.0
735.27,735.31,0.0,0.0
735.45,735.3,0.0,0.0
735.15,735.29,0.0,0.0
734.16,735.28,0.0,0.0
735.04,735.27,0.0,0.0
735.13,735.27,0.0,0.0
735.46,735.26,0.0,0.0
735.91,735.26,0.0,0.0
735.72,735.27,0.0,0.0
735.26,735.27,0.0,0.0
736.06,735.27,0.0,0.0
734.07,735.28,0.0,0.0
734.24,735.28,0.0,0.0
735.92,735.29,0.0,0.0
734.62,735.3,0.0,0.0
735.14,735.3,0.0,0.0
735.39,735.31,0.0,0.0
734.79,735.31,0.0,0.0
735.67,735.32,0.0,0.0
734.84,735.32,0.0,0.0
735.85,735.32,0.0,0.0
736.32,735.31,0.0,0.0
736.05,735.31,0.0,0.0
735.77,735.3,0.0,0.0
735.68,735.29,0.0,0.0
735.52,735.28,0.0,0.0
735.32,735.27,0.0,0.0
735.19,735.25,0.0,0.0
734.95,735.24,0.0,0.0
734.63,735.22,0.0,0.0
735.45,735.2,0.0,0.0
734.06,735.19,0.0,0.0
734.93,735.17,0.0,0.0
734.88,735.15,0.0,0.0
734.98,735.13,0.0,0.0
735.18,735.11,0.0,0.0
735.58,735.1,0.0,0.0
734.59,735.08,0.0,0.0
735.05,735.06,0.0,0.0
736.29,735.05,0.0,0.0
734.33,735.04,0.0,0.0
734.34,735.03,0.0,0.0
735.51,735.02,0.0,0.0
735.11,735.02,0.0,0.0
735.14,735.02,0.0,0.0
735.07,735.01,0.0,0.0
734.47,735.01,0.0,0.0
735.65,735.01,0.0,0.0
734.97,735.0,0.0,0.0
735.81,735.0,0.0,0.0
734.47,734.99,0.0,0.0
735.12,734.98,0.0,0.0
734.09,734.98,0.0,0.0
734.48,734.97,0.0,0.0
735.09,734.96,0.0,0.0
735.23,734.95,0.0,0.0
734.8,734.95,0.0,0.0
734.62,734.95,0.0,0.0
735.57,734.95,0.0,0.0
733.74,734.95,0.0,0.0
737.05,734.96,0.0,0.0
734.74,734.97,0.0,0.0
735.56,734.98,0.0,0.0
734.94,734.99,0.0,0.0
733.35,735.0,0.0,0.0
734.68,735.02,0.0,0.0
734.45,735.04,0.0,0.0
734.45,735.06,0.0,0.0
734.81,735.07,0.0,0.0
735.46,735.09,0.0,0.0
735.62,735.11,0.0,0.0
736.24,735.13,0.0,0.0
735.13,735.15,0.0,0.0
735.47,735.17,0.0,0.0
735.5,735.18,0.0,0.0
734.95,735.2,0.0,0.0
735.37,735.22,0.0,0.0
735.83,735.23,0.0,0.0
735.33,735.24,0.0,0.0
735.74,735.25,0.0,0.0
734.28,735.25,0.0,0.0
735.24,735.25,0.0,0.0
734.29,735.25,0.0,0.0
